y_prob_dupl	y_gt
[0.015162489025656645]	0
[0.49728492470070229]	1
[0.062685465270419294]	0
[0.014196248670857448]	0
[0.27624328566852263]	1
[0.067177749717596269]	0
[0.5656822519358643]	1
[0.0025199632988690546]	0
[0.10258796577417795]	0
[0.041579357226496305]	1
[0.0015081478671878923]	1
[0.85594582565745225]	1
[0.18080000363534465]	1
[0.0024741580780509587]	0
[0.070633464885118347]	0
[0.27767623692998566]	0
[0.7834607838679869]	1
[0.78390338635141354]	1
[0.79166000940627801]	1
[0.53083958897005179]	1
[0.0093091390059861778]	0
[0.069348560031853079]	0
[0.0054290526931491945]	1
[0.0025785765457239096]	0
[0.55868062652572614]	1
[0.55921418369843967]	1
[0.0018760072330293864]	0
[0.068194866832938628]	1
[0.0022157989284058432]	0
[0.05984539507193376]	1
[0.28323716948957467]	1
[0.36674291084033983]	1
[0.29770826531676775]	1
[0.17240931762007083]	1
[0.16066775451826898]	0
[0.0028656696869315823]	1
[0.0035534080796384426]	0
[0.99804558023269896]	1
[0.41968149735358251]	1
[0.37933357110387322]	1
[0.59506093707175745]	1
[0.068096042679195667]	0
[0.10511610840844532]	0
[0.0017713742468343785]	0
[0.51804305739233469]	1
[0.071534468555353503]	0
[0.0019734216805282756]	0
[0.35575454087401093]	1
[0.99999082054070121]	1
[0.21216277130915195]	0
[0.89896529342121911]	1
[0.057377299896515521]	0
[0.65157888042706269]	1
[0.47738550359887688]	1
[0.4235654877348638]	0
[0.24132622210934229]	1
[0.0025110628351370234]	0
[0.28820590172496829]	1
[0.042231622072587904]	0
[0.0035555093985060182]	0
[0.015933346821681238]	0
[0.33237311542867154]	1
[0.67429850585914053]	1
[0.47204625241468279]	1
[0.041135868511882445]	0
[0.26527539075961903]	1
[0.0097142638970245665]	0
[0.0032394558636767989]	0
[0.00080561658900912825]	0
[0.002444416206225708]	0
[0.48795124002871382]	1
[0.00151530053327531]	0
[0.55356073035894449]	1
[0.0018108850122352527]	0
[0.91391537533439959]	1
[0.0088824206575938147]	0
[0.47971881203311462]	1
[0.17379727059032724]	1
[0.0020666275361662656]	0
[0.94634660867581866]	1
[0.54606500919676315]	1
[0.4832261879295161]	1
[0.023224925294094811]	0
[0.48365216399686295]	1
[0.199310042346176]	1
[0.44312724614829424]	1
[0.62603517248027674]	1
[0.27682582299974989]	1
[0.059090640174933928]	1
[0.0021302276360625205]	0
[0.041593978436281764]	0
[0.12827148448076209]	0
[0.003287823358156583]	0
[0.3072935891725519]	1
[0.0087860787948923491]	0
[0.0015482395590256104]	0
[0.0076290002555444714]	0
[0.003475818766198846]	0
[0.0020451308406459479]	0
[0.48565268447591881]	1
[0.6131643807797873]	1
[0.0015003399518842553]	0
[0.50382725402872919]	1
[0.0023333327492434108]	1
[0.13030019887370592]	1
[0.41898659800967519]	1
[0.0031708308923020789]	0
[0.0034073996671428741]	1
[0.33458598260469563]	1
[0.27534893860509513]	1
[0.0013219041358157879]	0
[0.33781226644822893]	1
[0.048227764611246227]	1
[0.035471776743131622]	0
[0.0017699404557154352]	1
[0.44116960659266047]	1
[0.13059171245809342]	1
[0.68031018786522046]	1
[0.27269276310927659]	1
[0.4060513824736709]	0
[0.53189871093764873]	1
[0.033611240526015274]	0
[0.41932324635776763]	1
[0.4175896064350515]	1
[0.30489528329544757]	1
[0.18992825651776457]	1
[0.0020588075067694556]	1
[0.53089921529618778]	1
[0.12984233717988525]	1
[0.77184351187173361]	1
[0.047179467624594129]	0
[0.68521378282574441]	1
[0.0022255997316471543]	0
[0.9434202412072954]	1
[0.87945603297028585]	1
[0.0024165086611075415]	0
[0.0015663338294359397]	0
[0.026252790810885163]	0
[0.21225018280172581]	0
[0.031378237873728509]	1
[0.0016399019327619779]	0
[0.032917787497790729]	0
[0.0020898041955376145]	0
[0.04879989026606224]	0
[0.23935121983980945]	1
[0.21697886158161683]	1
[0.58579925886475026]	1
[0.14923675490258648]	0
[0.0017636930150431995]	0
[0.0027355551986673055]	0
[0.0026850699146970802]	0
[0.98672624622676119]	1
[0.23857159938154848]	1
[0.38260213739022486]	1
[0.025971578257701577]	0
[0.73259589704553052]	1
[0.041179506839317925]	0
[0.6845728064805604]	1
[0.0012992827785722749]	0
[0.056653596399182549]	0
[0.1210745241119453]	0
[0.26642290300174287]	1
[0.0016492125782333611]	0
[0.24326587048958204]	1
[0.25168307951196978]	1
[0.014579159175601708]	0
[0.043845927813770613]	1
[0.0014723525755953037]	0
[0.004792213442514015]	0
[0.0016931871453179648]	0
[0.061547916606906616]	0
[0.0043691700530912314]	1
[0.064999456796328792]	0
[0.25926771727485831]	0
[0.022940124270600215]	0
[0.120193739523479]	0
[0.001648006330575047]	1
[0.25546947784027041]	1
[0.0021410498228500163]	0
[0.13115966537351742]	1
[0.0023451913789792611]	0
[0.12480747022365302]	0
[0.0012113305953281861]	0
[0.96086349129113668]	1
[0.18080540808993006]	0
[0.26193564211943277]	1
[0.32252972064710583]	1
[0.027848977881150483]	0
[0.0029630004529858089]	0
[0.0012874963754830882]	0
[0.99999995604892555]	1
[0.063878833418041681]	0
[0.001909949333685601]	0
[0.51507130239993393]	1
[0.0026031701301361121]	0
[0.58455378006136571]	1
[0.0020095614480277746]	0
[0.7712306815078328]	1
[0.089094217690851685]	0
[0.29668319952806976]	1
[0.14299662248668532]	0
[0.0021744695329483088]	0
[0.1709335530671966]	0
[0.38559648131738533]	1
[0.47102379204145706]	1
[0.64219366302378511]	1
[0.0017197269257835934]	0
[0.64778392467877743]	1
[0.0020294254255337485]	0
[0.66007313811520374]	1
[0.0017597844225420989]	0
[0.0025996653299505956]	0
[0.32447538773115503]	1
[0.0016439512283420443]	0
[0.014898283825518055]	0
[0.0021921934118853681]	0
[0.2840841354650474]	1
[0.7242909464429671]	1
[0.64107340890937525]	1
[0.41566562539967533]	0
[0.17828210392423793]	1
[0.34728815146607017]	1
[0.063190741657356164]	0
[0.0057068518695275738]	0
[0.45150693116266694]	1
[0.41657007389986456]	1
[0.044242082180989684]	0
[0.13037026772688642]	0
[0.64299179584700616]	1
[0.15015596596901004]	1
[0.0015243815273615624]	0
[0.39805131636482893]	1
[0.019677008515963101]	0
[0.43488698593395481]	1
[0.50995060740676568]	1
[0.076907513455943266]	0
[0.0031529421914595623]	0
[0.021432591720467964]	0
[0.37078163162220745]	1
[0.1442336741803415]	1
[0.033615901383175939]	0
[0.002930982792567538]	0
[0.026801487032467985]	0
[0.28363610735534073]	1
[0.70904931007133398]	1
[0.45221768290896014]	1
[0.13018868898042557]	0
[0.094695169980677951]	0
[0.22353281771356381]	1
[0.26346399961235156]	1
[0.020737277228219386]	0
[0.013134311424139788]	0
[0.45170016039727745]	1
[0.11458418191467146]	0
[0.5754879012602967]	1
[0.31760432500319458]	0
[0.66068855766372436]	1
[0.42510688185806955]	1
[0.0018665478269618285]	0
[0.083659075664161864]	1
[0.99738281994155298]	1
[0.0028111450957732931]	0
[0.38831805585126022]	1
[0.84928824073318177]	1
[0.242558602222263]	1
[0.11875455202235818]	1
[0.068012363953179555]	0
[0.0046170168399426448]	0
[0.75314971646107776]	1
[0.13053562694708387]	1
[0.048779845767197516]	0
[0.7652575161995393]	1
[0.0016386876598423195]	0
[0.0014162900107497212]	0
[0.055582008323089127]	0
[0.23241907322561994]	0
[0.043921500056262386]	1
[0.56078971967433977]	1
[0.0031671888077908772]	0
[0.20931143855611722]	1
[0.0020849352428575774]	0
[0.43743520830603078]	1
[0.37141626679121531]	1
[0.06123807762610578]	0
[0.1807727590024697]	0
[0.23279563978619888]	1
[0.89099186387449558]	1
[0.63584239957261601]	1
[0.0018258069825095591]	0
[0.0099022254324567793]	0
[0.064854815179319347]	1
[0.0075514163188239447]	0
[0.30785254123221584]	1
[0.10708760914531656]	0
[0.33325844769952617]	1
[0.0014864555917818434]	0
[0.084993813271463492]	0
[0.42850424620997241]	1
[0.99999695683521073]	1
[0.0066284631610199485]	0
[0.0017755976796157702]	0
[0.3817411721450612]	1
[0.74760114479553541]	1
[0.15198972975023595]	1
[0.98295750770475188]	1
[0.37097866493318299]	1
[0.0022858226711051088]	0
[0.017279103943595997]	0
[0.01748219281971497]	1
[0.051068383197279688]	0
[0.057873389200422398]	0
[0.54224866968479413]	1
[0.047273320565729082]	0
[0.0033538316193466589]	0
[0.66537771962624048]	1
[0.47434602732765541]	1
[0.023658688522288696]	0
[0.56738061991231936]	1
[0.65905912275294332]	1
[0.81193885978102032]	1
[0.24321100354572689]	1
[0.99671297219625143]	1
[0.076532846888275663]	0
[0.0022685241500465247]	1
[0.050073508586289228]	0
[0.41792089348874728]	1
[0.0014544357712814593]	0
[0.0018194944525790069]	0
[0.0070053135882194306]	0
[0.013082066731281872]	0
[0.0081406271878894376]	0
[0.25155642305701265]	1
[0.21788807662856668]	1
[0.0031538480231516619]	0
[0.75086260433931218]	1
[0.0020646842885657657]	1
[0.20452992587460617]	0
[0.0016057295289750861]	0
[0.29976003254393258]	1
[0.014199076376736675]	0
[0.20698010969811786]	1
[0.0032971047156484801]	0
[0.47943144464289111]	1
[0.0021862343808387585]	1
[0.011659574185653221]	1
[0.003485850563186732]	0
[0.0018860868851878765]	0
[0.00091326578452188834]	0
[0.013419109905283055]	0
[0.064856840044308361]	0
[0.96385786915684857]	1
[0.28810801082095694]	1
[0.76034890914463849]	1
[0.28087888017950668]	1
[0.0019172709680967959]	0
[0.0017990825987747039]	0
[0.99999896445954761]	1
[0.70444565698907979]	1
[0.01181908289843614]	0
[0.0012749785145773629]	0
[0.27958096032641055]	1
[0.076177573843919655]	0
[0.94207641986466506]	1
[0.99999969692757529]	1
[0.38246327542132919]	1
[0.0022586039322590734]	0
[0.056290381701517123]	0
[0.081372085161166896]	0
[0.14482531093210138]	1
[0.59414037243620432]	1
[0.31479533886016842]	1
[0.0019991540647301687]	0
[0.10332690781396259]	0
[0.0016664470583986901]	0
[0.076524819392839172]	0
[0.0018186465866132373]	0
[0.40875963085886657]	1
[0.15720978544311037]	0
[0.002828677931535184]	0
[0.40491149140498361]	1
[0.36043013062005447]	1
[0.0012876644810465576]	0
[0.018646997826900824]	1
[0.0036879230322255374]	0
[0.0021691152780514145]	0
[0.12938680666530289]	0
[0.12236312427182161]	1
[0.20809999394426637]	1
[0.0030463435800002214]	0
[0.0029992560952323277]	1
[0.0021173754639650655]	1
[0.22883819759298851]	1
[0.069427229465028995]	0
[0.014662659380963783]	0
[0.0023526254748711395]	0
[0.027838097627890357]	0
[0.85363756438508764]	1
[0.012866875694438784]	0
[0.020259596716599382]	0
[0.020226838074536402]	0
[0.0023280605812694422]	0
[0.0034912488703690014]	0
[0.77299629437665685]	1
[0.0028408835235569363]	0
[0.76514795195587948]	1
[0.013247326841605678]	0
[0.42910952271092195]	1
[0.027933618750706324]	0
[0.043700586926486706]	1
[0.44290029477656745]	1
[0.023934504695311998]	0
[0.0017343400838553125]	0
[0.99998706012540628]	1
[0.061673509284586592]	0
[0.116413105740795]	1
[0.0048853288787757965]	0
[0.54770617027927404]	1
[0.001045038084237615]	0
[0.012880255252477379]	0
[0.0013410271397507056]	0
[0.049490232828026559]	0
[0.24961563872047077]	1
[0.012624581870904206]	0
[0.70524695964789164]	1
[0.43075711916968384]	1
[0.018558044850948363]	0
[0.42303409724047769]	1
[0.042893185214791463]	1
[0.72632047601412453]	1
[0.59820392688267376]	1
[0.18642270433907882]	1
[0.30546633894372088]	1
[0.0020559517465666977]	0
[0.17258367647704165]	1
[0.10044772296016991]	0
[0.0019050059184440027]	0
[0.0029353441298652916]	0
[0.0024113486015044927]	1
[0.0017782236928294282]	0
[0.0031865961357815387]	1
[0.11800215732006036]	1
[0.026315008136082563]	0
[0.0021114038371414789]	0
[0.90658794689669164]	1
[0.78728351314545453]	1
[0.26935329042949641]	1
[0.42798205152507052]	1
[0.28870416893172191]	1
[0.011826095225159872]	0
[0.095284128703712501]	0
[0.0013752691576776055]	0
[0.001801822801723918]	0
[0.0015537102111866652]	0
[0.0012835722677021488]	1
[0.73867271893919162]	1
[0.0079827944916911475]	0
[0.0077493593162093477]	1
[0.51456687851695149]	1
[0.43725949060707459]	1
[0.44409193608684427]	1
[0.002028993355418951]	0
[0.025428395578224072]	0
[0.0016575822858782008]	0
[0.31096647950204193]	1
[0.0024579977450254198]	0
[0.1316852943809883]	0
[0.087463015621525919]	0
[0.31993109721109358]	1
[0.037198539577321221]	0
[0.11708304353981969]	1
[0.019762520598890387]	1
[0.25414628607286294]	0
[0.033001300609443951]	0
[0.089682494988596706]	0
[0.56665324489517654]	1
[0.029300875752893529]	0
[0.01112979784678092]	0
[0.14608890040656242]	0
[0.34915494055991569]	1
[0.019262507300317644]	0
[0.69778785163961476]	1
[0.53724120739268633]	1
[0.12721395728332385]	1
[0.10977128385317725]	1
[0.42925582067614076]	1
[0.15283544389645431]	1
[0.68984596019421374]	0
[0.066017720264651247]	0
[0.0011936795314632098]	0
[0.043083365161293741]	0
[0.040205286795185868]	0
[0.33852511145917896]	1
[0.0019797368190841436]	0
[0.25706497382300975]	1
[0.58274687124821734]	1
[0.042772202932493841]	1
[0.022128190498562517]	0
[0.96928831843822738]	1
[0.049283118078288335]	1
[0.001849339041592013]	0
[0.0028488329868882056]	0
[0.080793480590153122]	0
[0.089178627027897583]	0
[0.021028704905730833]	0
[0.68681078718737909]	1
[0.1668160115907551]	0
[0.0011242372600713813]	0
[0.0021554410952816516]	0
[0.69061699803731647]	1
[0.026992571918320718]	0
[0.20098750419151912]	1
[0.055522461329626349]	1
[0.62440160403319556]	1
[0.53304819669225167]	1
[0.0034171591850057359]	0
[0.4666507243470307]	1
[0.4794610886848174]	0
[0.43895424990233078]	1
[0.024142590797631702]	0
[0.097285137150298628]	1
[0.76843489332559922]	1
[0.98068019902215076]	1
[0.22840987532974544]	1
[0.01050705296558041]	0
[0.0016451724241085541]	0
[0.55960225378916728]	1
[0.38640715980725027]	1
[0.0014114506472223676]	0
[0.11888650230201125]	1
[0.047449688717236982]	1
[0.53854354323167863]	1
[0.0021737078837396062]	0
[0.11388024510691552]	0
[0.0049400087091510114]	0
[0.78946519699958639]	1
[0.010284054938130338]	0
[0.0024059484415217547]	1
[0.1616328571261012]	1
[0.0028922380632279143]	0
[0.019035645309879889]	0
[0.060349200552508031]	0
[0.65691469924819856]	1
[0.038104194635540822]	0
[0.5421604387141844]	1
[0.023642118915096821]	0
[0.0191892674214027]	0
[0.56760146722806604]	1
[0.0019586541695906234]	0
[0.0047226936993891577]	0
[0.085197748466391721]	0
[0.0028054273596300749]	1
[0.85397342275964327]	1
[0.0017027117170957951]	1
[0.45414604743067333]	1
[0.13906193714293358]	1
[0.12170305435806072]	0
[0.0016414482325624036]	0
[0.070349947894963738]	0
[0.021625592557501516]	0
[0.0023931051887521315]	0
[0.99381117915068962]	1
[0.014576400799944267]	0
[0.60864540742619355]	1
[0.825447299201161]	1
[0.12507867021492391]	0
[0.11549631414030792]	0
[0.19254326306468861]	1
[0.066747569064549594]	0
[0.0015473555152476504]	0
[0.0017594532318245815]	1
[0.41692775571987595]	1
[0.32988012989168547]	1
[0.010535962395060272]	0
[0.20315510101038281]	1
[0.24410600370847457]	1
[0.0012975314862986309]	0
[0.038399743550275423]	0
[0.092910602528113007]	0
[0.0071000760420038]	0
[0.039990881203272988]	0
[0.29458170228131864]	1
[0.86128743265284824]	1
[0.058429160597154972]	1
[0.001624043481967874]	0
[0.33551103270772531]	1
[0.0018080724259164072]	0
[0.67904874418290073]	1
[0.061732447812416824]	0
[0.0013418935919938813]	0
[0.0018569242752217718]	0
[0.0030456715486467667]	0
[0.22767136061314419]	0
[0.0027826764542017157]	0
[0.0026713293598328303]	0
[0.12058346933648068]	0
[0.0011803448392341265]	0
[0.0017982666209218623]	0
[0.50646417021973622]	1
[0.88692469032641441]	1
[0.0018137939654148116]	0
[0.034223280309314208]	0
[0.044461028750641507]	1
[0.78772200657798352]	1
[0.045275218965041275]	0
[0.05141312345252802]	0
[0.079669919228931962]	0
[0.00088309170882749921]	0
[0.0025963333105082365]	0
[0.0026683808118724839]	0
[0.18746847636203412]	1
[0.82266287280957962]	1
[0.48979340362453672]	1
[0.10031290479011201]	1
[0.11967555764673843]	1
[0.001629797348609241]	1
[0.99999999999999933]	1
[0.061315928048151225]	0
[0.65233708269122448]	1
[0.26342375166260523]	1
[0.39775680657870927]	1
[0.81473302698787287]	1
[0.99999887378139363]	1
[0.0017085109377497076]	0
[0.19974016279174744]	1
[0.0026271754604691999]	0
[0.019900084789283179]	0
[0.99998942085503173]	1
[0.39234693873357451]	0
[0.199425684514144]	1
[0.0016758422614125967]	0
[0.42881909393640416]	1
[0.10953539706160353]	0
[0.0025445265313014387]	0
[0.0029569190640222898]	0
[0.0027083464808906887]	0
[0.002209166342644453]	0
[0.061044288220735599]	0
[0.5179092505939763]	1
[0.034094949547917808]	0
[0.35590193403862469]	1
[0.1334963037931951]	0
[0.42198978895598149]	1
[0.0031656954671204218]	0
[0.0542238957696074]	0
[0.0016172084487330318]	0
[0.68699038321817141]	1
[0.54888813565723338]	1
[0.35552664745038332]	1
[0.01467100621203965]	0
[0.40183585965297763]	1
[0.06348939580987023]	0
[0.036878532271959363]	0
[0.024073201914789566]	0
[0.11046145550361508]	0
[0.55459550318499351]	1
[0.030556493075761026]	0
[0.0013919065512474349]	0
[0.012594904413948171]	0
[0.0022330907543641754]	1
[0.0043458526557736965]	0
[0.059062415361259779]	0
[0.61599937491321199]	1
[0.021394531959478269]	1
[0.056181559381441648]	0
[0.46923161780055911]	1
[0.2124517366384534]	1
[0.992197958758955]	1
[0.001703913998414075]	0
[0.00203603086755344]	0
[0.102406186362755]	0
[0.0036495826627218619]	0
[0.35971237027386072]	1
[0.0017315614533502943]	0
[0.060365079802550348]	0
[0.0021715871537737463]	0
[0.071905053265085117]	0
[0.0025306765103224604]	0
[0.0010535145164393134]	0
[0.45196487960295184]	1
[0.13945151383052123]	1
[0.23481656582020982]	1
[0.60468049269665147]	1
[0.20003821774391473]	1
[0.24551294976620086]	0
[0.282892525437341]	1
[0.078771547816884446]	0
[0.0019269849514439441]	0
[0.017968248428809841]	1
[0.0022033435122373879]	0
[0.078517929253951291]	0
[0.052245169288988813]	1
[0.091929616498875655]	1
[0.66529566014029573]	1
[0.99995180509738213]	1
[0.0017303586969387164]	0
[0.16894505361941226]	0
[0.031615779233422403]	0
[0.055138710713817818]	0
[0.18761392365837948]	0
[0.7450396886857592]	1
[0.13982233319123361]	0
[0.015983480531790994]	0
[0.0043609727590673275]	0
[0.06893740757984923]	0
[0.065880304929814337]	0
[0.53491304524436412]	1
[0.036168845117566684]	0
[0.0097459348289444803]	0
[0.0027787194294122131]	0
[0.56346981292224407]	1
[0.10561897884142368]	1
[0.49326031758224853]	0
[0.040804078448816505]	1
[0.24712429087460797]	1
[0.030976000945051485]	0
[0.0023768461366804328]	1
[0.12220480306513937]	0
[0.23626161516691968]	1
[0.96973917401345844]	1
[0.002725200987605314]	0
[0.002557570476870441]	0
[0.038495516813479291]	0
[0.1572995537326527]	0
[0.0018289676645873998]	0
[0.99999985651658918]	1
[0.58728177447395158]	1
[0.0020686878639066819]	0
[0.0024772729719216846]	0
[0.3635618793618558]	0
[0.0016026942660070098]	0
[0.013193359046312692]	0
[0.21591932006999892]	1
[0.78535517137470279]	1
[0.04009242293084514]	0
[0.06343500409580094]	0
[0.14798488042910818]	0
[0.43479627114836239]	1
[0.0015667024307146615]	0
[0.021994873414458604]	0
[0.36865299649690919]	1
[0.10272434414091292]	1
[0.025235568161356414]	0
[0.072627342375952697]	1
[0.27165000846549436]	1
[0.81498588336801125]	1
[0.0020198036530394425]	0
[0.039167612824078657]	0
[0.23716966026612119]	1
[0.078690342449692197]	1
[0.44361716385168715]	1
[0.013285134084396799]	0
[0.0023438360171411654]	0
[0.04519847770740415]	0
[0.21801268507328853]	1
[0.42731228435007429]	1
[0.0033433652812100423]	0
[0.059480984771954959]	0
[0.27889012938055413]	1
[0.022628488678042347]	0
[0.63348276593315589]	1
[0.0021196195965598186]	0
[0.0021846837826287047]	0
[0.0017336030613042119]	0
[0.10305942103920818]	1
[0.7887203578272215]	1
[0.74389781306156544]	1
[0.0023123623064615906]	0
[0.0013283438346920473]	0
[0.62888306421124129]	1
[0.17416092150344864]	1
[0.23702803672966777]	1
[0.0027184419410611893]	1
[0.070363380505251927]	0
[0.097653366746585091]	1
[0.57097884572230673]	1
[0.33534498604599716]	1
[0.085330327924701521]	0
[0.04338945699985608]	0
[0.21933926795803094]	0
[0.0021048497911477781]	1
[0.015237750271767769]	0
[0.19685415164993514]	0
[0.79942887056981027]	1
[0.002527998342666038]	0
[0.57523512244242914]	1
[0.76929762687601955]	1
[0.14131076220194361]	0
[0.057057095622163101]	0
[0.74563580464559809]	1
[0.45728836436909526]	1
[0.24867741072549321]	1
[0.016216534589162945]	0
[0.18674406526088383]	1
[0.001446504029300355]	0
[0.1089641444501992]	1
[0.80049943796157796]	1
[0.1609370464104547]	0
[0.12704947614962614]	0
[0.0015430083562993913]	0
[0.061580005551328254]	0
[0.071628247469006867]	0
[0.0030161127459127357]	0
[0.60638499817048841]	1
[0.031378661355790927]	0
[0.0019371270738678392]	0
[0.016027171595003886]	0
[0.85067109386070228]	1
[0.86602875084068365]	1
[0.15375914505987653]	0
[0.34713954537315139]	0
[0.0026909323306547606]	0
[0.85135101994297091]	1
[0.32086245254103551]	1
[0.61967473685459584]	1
[0.0020859968223342351]	0
[0.1618904938070258]	1
[0.12567218220212695]	1
[0.18178415721696117]	0
[0.0015328429214340744]	0
[0.14496937786657749]	1
[0.02732745966222927]	0
[0.017047103701105404]	0
[0.016501290310321326]	0
[0.072149459147491823]	0
[0.0020858522730593521]	0
[0.0016702740830076834]	0
[0.0028531338568917874]	0
[0.0017252991115459526]	0
[0.60727200902979139]	1
[0.098406256150995075]	1
[0.015314668862733249]	0
[0.0019410969138133893]	0
[0.99999557735912215]	1
[0.002740100717328442]	0
[0.77115246203820798]	1
[0.014470893642087423]	0
[0.0020931673306496812]	1
[0.017612173858330138]	0
[0.020523587191963677]	0
[0.080368984082608286]	0
[0.39979242090803058]	1
[0.0013026013708196116]	0
[0.094085836042632875]	0
[0.0029477133094220065]	0
[0.0014161703278480209]	0
[0.040527110183741]	0
[0.0021265181125401655]	0
[0.0070174231413944188]	0
[0.63917906028030391]	0
[0.24272790812839429]	1
[0.56927911588039015]	1
[0.026428962077972296]	0
[0.0042065731052896016]	0
[0.06590187919528312]	0
[0.0392911383485125]	0
[0.019782191117738379]	0
[0.60798096602965745]	1
[0.36100783603071807]	1
[0.30498479660387201]	1
[0.0020033191725530308]	0
[0.0080951294774402882]	0
[0.34949524008748489]	1
[0.0026846516885921101]	0
[0.0027423714588183934]	0
[0.82659135433658826]	1
[0.0070612330670970502]	0
[0.36031129781199578]	1
[0.62607836092023816]	1
[0.063022140133813243]	0
[0.046784317157173683]	0
[0.4927242292431453]	0
[0.48188817394959615]	1
[0.21420499299376017]	1
[0.068259014034669607]	0
[0.0028351116640233931]	0
[0.12533104318745791]	1
[0.063631330789645224]	0
[0.014026917658448435]	0
[0.064322232348807074]	0
[0.77946502162725206]	1
[0.0020041901260354766]	0
[0.0057132672971611509]	0
[0.029243965641087111]	1
[0.0022536319025260321]	0
[0.0019378840139447906]	0
[0.17276674504972778]	1
[0.21336278983458201]	1
[0.43875764416815399]	0
[0.53987535523894525]	1
[0.0022415118129808231]	0
[0.30088233101763961]	1
[0.0019303646238885142]	0
[0.43969724705516033]	1
[0.0016510054969103294]	0
[0.0024625601125563001]	0
[0.03614889309125624]	0
[0.0030850235368372614]	0
[0.88090727193304985]	1
[0.60817199633929653]	1
[0.73839565676191277]	1
[0.0020772339062361533]	0
[0.03266172732347461]	0
[0.10593572247241245]	1
[0.43212289862437125]	0
[0.19520797415839097]	1
[0.0017307181131013261]	0
[0.0014994989846527362]	0
[0.0018691858549053642]	0
[0.072043321386247805]	0
[0.68625498736834112]	1
[0.14066201075446194]	0
[0.019969737472204763]	0
[0.5610445919024345]	1
[0.019122355381459344]	0
[0.48865491595957311]	1
[0.45055792477671264]	0
[0.8398139598736758]	1
[0.0031663681561194812]	0
[0.00092952453490902087]	0
[0.58025355322296845]	1
[0.0019087893875240347]	0
[0.5933026839024047]	1
[0.35836629948328869]	1
[0.12863407643233382]	1
[0.0011221242955227195]	1
[0.39344318664509181]	1
[0.72586371024588681]	1
[0.002014041829788038]	0
[0.2797081744537413]	1
[0.070937678804622428]	0
[0.18228711666660868]	1
[0.021915073338756086]	0
[0.53821001094058241]	1
[0.0023985337210153945]	0
[0.07516100145876714]	1
[0.077722048791353915]	1
[0.86585358384917344]	1
[0.69378152188293862]	1
[0.77013086908086281]	1
[0.22947011490926128]	1
[0.0016414153794078734]	0
[0.99867309165613061]	1
[0.33531442299136305]	1
[0.41495974170390637]	1
[0.1667901297295491]	1
[0.0022697582295453378]	0
[0.018789355105440997]	0
[0.024328315765675068]	0
[0.048549430193389642]	0
[0.17006854752957068]	1
[0.0040762394295572602]	0
[0.66431163227798429]	1
[0.36466906687097356]	1
[0.00420499622538828]	0
[0.012829098943702544]	0
[0.60450652432475338]	1
[0.0023050317719180979]	0
[0.12064451292189726]	0
[0.64013996977636589]	1
[0.043982214617787951]	1
[0.37408110783975879]	1
[0.0015511970845747403]	0
[0.60294774170890597]	1
[0.061302179118534417]	0
[0.69008004700521208]	1
[0.0030877432681657435]	0
[0.020888904039570777]	0
[0.18207519907728198]	1
[0.17091664792322647]	1
[0.61282605363570219]	1
[0.048693107950415815]	0
[0.10315490373493486]	0
[0.68329906406544638]	1
[0.0021892586750119625]	0
[0.99999961488122102]	1
[0.34624054533204696]	1
[0.018494425076331256]	0
[0.39565703079199288]	1
[0.081647500818082475]	0
[0.14930892688745656]	0
[0.73481061446251805]	1
[0.38415192561477007]	1
[0.0033685768124943616]	0
[0.015962646929297053]	0
[0.64654614018880541]	1
[0.0017479111389289148]	0
[0.40293226677814697]	1
[0.034553750136255279]	1
[0.10485066856477721]	0
[0.39869901945743602]	1
[0.3921107618550419]	1
[0.013497086099678812]	0
[0.5414492444137099]	0
[0.74030112078058175]	1
[0.0016998722410368483]	0
[0.70046747773874096]	1
[0.65996019783701609]	1
[0.0026754698370418106]	0
[0.5962114156588183]	1
[0.88190133486329647]	1
[0.020676906281199892]	0
[0.023311709217882171]	0
[0.6886226975950136]	1
[0.0019091927640479955]	1
[0.17542730832350506]	1
[0.56147319762150538]	1
[0.045788136460514939]	1
[0.38488511106555301]	1
[0.0012929004807409328]	0
[0.18172077680795051]	1
[0.022871175397020327]	0
[0.057399551401248972]	0
[0.0011299176572983072]	0
[0.099075723491055534]	0
[0.58286902838994825]	1
[0.078952950789944687]	0
[0.58391623794929648]	1
[0.40699106331390034]	1
[0.054807623716849663]	0
[0.66276769400839719]	1
[0.017329144322988599]	0
[0.0037562191852827942]	0
[0.79241881195949748]	1
[0.073602140816867112]	0
[0.72104590565721627]	1
[0.041339646384666917]	0
[0.3126981320702148]	1
[0.21809540980879416]	1
[0.0023947383217001184]	1
[0.032338895418126179]	0
[0.0017864116639748628]	0
[0.0027059726439017107]	0
[0.43340836999621357]	1
[0.96795974958862918]	1
[0.011871431336569205]	0
[0.0027195793604621876]	0
[0.042549097114519929]	1
[0.4614638601490193]	1
[0.068846839509057789]	0
[0.0017721839881191803]	0
[0.012296276344694101]	0
[0.54652412342772416]	1
[0.0018223246545716609]	0
[0.41546443902728747]	1
[0.60184012166842515]	1
[0.0012155844837226093]	0
[0.044521778860899697]	0
[0.4268743004496518]	1
[0.091930587799010643]	0
[0.0027853291019389603]	0
[0.4274158017790205]	1
[0.0017074847801793469]	0
[0.42952322632474949]	0
[0.091030374620415966]	0
[0.054289400774797936]	1
[0.075996173645817455]	0
